IGPCV;DENOMINACION;PROVINCIA;MUNICIPIO;UTMESTE;UTMNORTE;CODCLASIFICACION;CLASIFICACION;CODCATEGORIA;CATEGORIA
"46.204-9999-000003";"Castillo de Cebolla";"VALENCIA";"PUIG DE SANTA MARIA [EL]";"4385826";"731436";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.204-9999-000004";"Torre Vigía";"VALENCIA";"PUIG DE SANTA MARIA [EL]";"4384349";"734007";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.204-9999-000008";"Cartuja Ara Christi";"VALENCIA";"PUIG DE SANTA MARIA [EL]";"4386270";"729979";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.206-9999-000001";"Castillo";"VALENCIA";"QUESA";"4332687";"695489";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.209-9999-000001";"Recinto Amurallado de Berfull";"VALENCIA";"RAFELGUARAF";"4326018";"719343";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.213-9999-000003";"Torre de Telegrafía Óptica del Cerro de la Atalaya de Requena";"VALENCIA";"REQUENA";"4374147";"665702";1;"Bienes inmuebles 1ª";;
"46.213-9999-000004";"Torre de Telegrafía Óptica del Rebollar";"VALENCIA";"REQUENA";"4371240";"674773";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.213-9999-000005";"Torre de Telegrafía Óptica de San Antonio de Requena";"VALENCIA";"REQUENA";"4377716";"657228";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.213-9999-000010";"Escudo del Museo Municipal";"VALENCIA";"REQUENA";"4372497";"663549";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.213-9999-000011";"Escudo Cárcel de Marcilla I";"VALENCIA";"REQUENA";"4372392";"663614";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.213-9999-000012";"Escudo Cárcel de Marcilla II";"VALENCIA";"REQUENA";"4372398";"663602";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.213-9999-000013";"Escudo Enríquez de Navarra";"VALENCIA";"REQUENA";"4372365";"663609";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.213-9999-000073";"Yacimiento Arqueológico La Solana de las Pilillas";"VALENCIA";"REQUENA";"4361696";"653878";1;"Bienes inmuebles 1ª";5;"Zona arqueológica"
"46.213-9999-000074";"Castillo de Sardineros";"VALENCIA";"REQUENA";"4359950";"650849";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.213-9999-000075";"Barrio de la Villa, Recinto Medieval";"VALENCIA";"REQUENA";"4372403";"663305";1;"Bienes inmuebles 1ª";1;"Conjunto histórico"
"46.213-9999-000076";"Iglesia Parroquial de El Salvador";"VALENCIA";"REQUENA";"4372438";"663354";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.213-9999-000077";"Iglesia de Santa María";"VALENCIA";"REQUENA";"4372360";"663354";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.213-9999-000078";"Castillo y Murallas de Requena";"VALENCIA";"REQUENA";"4372593";"663395";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.213-9999-000079";"Iglesia de San Nicolás de Bari";"VALENCIA";"REQUENA";"4372263";"663232";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.213-9999-000121";"Poblado Ibérico de la Muela de Arriba";"VALENCIA";"REQUENA";"4367780";"648895";1;"Bienes inmuebles 1ª";5;"Zona arqueológica"
"46.214-9999-000002";"Castillo y Murallas";"VALENCIA";"RIBA-ROJA DE TÚRIA";"4380417";"709210";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.214-9999-000005";"Recinto amurallado de Riba-roja de Túria";"VALENCIA";"RIBA-ROJA DE TÚRIA";"4380287";"708933";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.214-9999-000006";"Zona arqueológica Plà de Nadal";"VALENCIA";"RIBA-ROJA DE TÚRIA";"4374949";"711867";1;"Bienes inmuebles 1ª";5;"Zona arqueológica"
"46.214-9999-000007";"Yacimiento arqueológico de Valencia la Vella";"VALENCIA";"RIBA-ROJA DE TÚRIA";"4378503";"712799";1;"Bienes inmuebles 1ª";5;"Zona arqueológica"
"46.214-9999-000008";"Murallas de Riba-roja de Túria";"VALENCIA";"RIBA-ROJA DE TÚRIA";;;1;"Bienes inmuebles 1ª";;
"46.218-9999-000001";"Castillo de Borró";"VALENCIA";"RÒTOVA";"4313277";"736312";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.218-9999-000003";"Casa de los Condes de Rótova";"VALENCIA";"RÒTOVA";"4312927";"737841";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.220-9999-000001";"Castillo de Cárcel";"VALENCIA";"SAGUNT";"4403388";"728692";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.220-9999-000003";"Teatro Romano";"VALENCIA";"SAGUNT";"4395423";"733453";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.220-9999-000004";"Iglesia Parroquial de la Natividad de Nuestra Señora";"VALENCIA";"SAGUNT";"4395672";"733349";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.220-9999-000005";"Museo Arqueológico del Teatro Romano";"VALENCIA";"SAGUNT";"4395621";"733456";2;"Bienes muebles 1ª";20;"Fondo de museo (primera)"
"46.220-9999-000006";"Iglesia Parroquial de El Salvador";"VALENCIA";"SAGUNT";"4395442";"733920";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.220-9999-000007";"La Villa de Sagunto, zona antigua";"VALENCIA";"SAGUNT";"4395642";"733490";1;"Bienes inmuebles 1ª";1;"Conjunto histórico"
"46.220-9999-000008";"Castillo";"VALENCIA";"SAGUNT";"4395342";"733590";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.220-9999-000009";"Alquería Fortificada del Agua Fresca";"VALENCIA";"SAGUNT";"4396643";"734378";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.220-9999-000010";"Torre de San Roque";"VALENCIA";"SAGUNT";"4397108";"733226";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.220-9999-000011";"Fortín o Torre del Grau Vell";"VALENCIA";"SAGUNT";"4390922";"736888";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.220-9999-000022";"Alto horno número 2";"VALENCIA";"SAGUNT";"4393093";"738492";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.220-9999-000023";"Molino Fortificado Torre Gausa";"VALENCIA";"SAGUNT";"4395007";"732199";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.220-9999-000027";"Templo de Diana. Restos Megalíticos de la calle Sagrario";"VALENCIA";"SAGUNT";"4395637";"733367";1;"Bienes inmuebles 1ª";5;"Zona arqueológica"
"46.220-9999-000028";"Creu de la Victòria";"VALENCIA";"SAGUNT";"4399533";"735567";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.220-9999-000032";"Villa romana de Ponera";"VALENCIA";"SAGUNT";;;1;"Bienes inmuebles 1ª";5;"Zona arqueológica"
"46.220-9999-000033";"Grau Vell";"VALENCIA";"SAGUNT";"4391206";"737305";1;"Bienes inmuebles 1ª";5;"Zona arqueológica"
"46.220-9999-000040";"Murallas de Sagunt";"VALENCIA";"SAGUNT";;;1;"Bienes inmuebles 1ª";;
"46.220-9999-000041";"Casa del Duque de Gaeta";"VALENCIA";"SAGUNT";"4395653";"733431";1;"Bienes inmuebles 1ª";;
"46.222-9999-000002";"Torreón";"VALENCIA";"SANT JOANET";"4327698";"717380";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.224-9999-000002";"Castillo";"VALENCIA";"SEGART";"4395950";"725325";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.228-9999-000001";"Cartuja de Portaceli";"VALENCIA";"SERRA";"4395593";"716669";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.228-9999-000002";"Castillo";"VALENCIA";"SERRA";"4395742";"721772";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.228-9999-000003";"Torre de la Ermita";"VALENCIA";"SERRA";"4396196";"720548";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.228-9999-000004";"Torre de Ría";"VALENCIA";"SERRA";"4396458";"721238";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.228-9999-000005";"Torre del Señor de la Vila";"VALENCIA";"SERRA";"4395922";"720485";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.228-9999-000006";"Torre de Satareña";"VALENCIA";"SERRA";"4394778";"721111";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.230-9999-000001";"Torre";"VALENCIA";"SILLA";"4360192";"722947";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.231-9999-000001";"Monasterio de Santa María";"VALENCIA";"SIMAT DE LA VALLDIGNA";"4324996";"733206";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.234-9999-000002";"Castillo";"VALENCIA";"SOT DE CHERA";"4387696";"679371";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.235-9999-000001";"Iglesia Parroquial de San Pedro Apóstol";"VALENCIA";"SUECA";"4342609";"732221";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.235-9999-000002";"Creu de la Llonga";"VALENCIA";"SUECA";"4349938";"728718";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.235-9999-000023";"Muralla de Sueca";"VALENCIA";"SUECA";"4342935";"731884";1;"Bienes inmuebles 1ª";;
"46.236-9999-000001";"Castillo";"VALENCIA";"SUMACÀRCER";"4329245";"705151";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.238-9999-000002";"Escudos del Molló";"VALENCIA";"TAVERNES DE LA VALLDIGNA";"4331885";"739067";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.238-9999-000004";"Torre de la Vall";"VALENCIA";"TAVERNES DE LA VALLDIGNA";"4330018";"740640";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.238-9999-000009";"Castillo de Tavernes o de Alcalá de Alfàndec";"VALENCIA";"TAVERNES DE LA VALLDIGNA";"4329106";"736302";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.239-9999-000004";"Castillico Palaz";"VALENCIA";"TERESA DE COFRENTES";;;1;"Bienes inmuebles 1ª";;
"46.241-9999-000003";"Castillo de Cabrera";"VALENCIA";"TITAGUAS";"4418039";"661209";1;"Bienes inmuebles 1ª";5;"Zona arqueológica"
"46.242-9999-000001";"Torre de los Picos";"VALENCIA";"TORREBAJA";"4439898";"648606";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.242-9999-000002";"La Torre";"VALENCIA";"TORREBAJA";"4442518";"648515";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.244-9999-000001";"Torre de Telegrafía Óptica del Vedat de Torrent";"VALENCIA";"TORRENT";"4366830";"716035";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.244-9999-000002";"Creu de Terme, Creu de Pere Mora";"VALENCIA";"TORRENT";"4368380";"718381";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.244-9999-000004";"Torre del Castillo";"VALENCIA";"TORRENT";"4368283";"718304";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.244-9999-000074";"Campana gótica del antiguo convento de San José y Santa Tecla de Torrent";"VALENCIA";"TORRENT";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.245-9999-000001";"Castillo";"VALENCIA";"TORRES TORRES";"4402647";"726729";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.245-9999-000002";"Baños Árabes";"VALENCIA";"TORRES TORRES";"4402777";"726615";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.246-9999-000001";"Castillo";"VALENCIA";"TOUS";"4336334";"701653";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.246-9999-000003";"Torre vigía de Tous";"VALENCIA";"TOUS";"4337881";"700996";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.247-9999-000001";"Recinto Amurallado de Tuéjar";"VALENCIA";"TUÉJAR";"4403412";"667908";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.247-9999-000002";"Iglesia Parroquial de Nuestra Señora de los Ángeles";"VALENCIA";"TUÉJAR";"4403369";"667908";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.247-9999-000005";"Acueducto de Peña Cortada";"VALENCIA";"TUÉJAR";"4404657";"667175";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.247-9999-000006";"Castillo";"VALENCIA";"TUÉJAR";"4403529";"667946";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.248-9999-000001";"Castillo";"VALENCIA";"TURÍS";"4361221";"696147";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.248-9999-000004";"Ciudad Iberorromana fortificada La Carencia";"VALENCIA";"TURÍS";"4360309";"700064";1;"Bienes inmuebles 1ª";5;"Zona arqueológica"
"46.249-9999-000001";"Escudo de Galve";"VALENCIA";"UTIEL";"4381285";"654084";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.249-9999-000002";"Escudo de los Aller";"VALENCIA";"UTIEL";"4381196";"654042";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.249-9999-000003";"Escudo de Iranzo";"VALENCIA";"UTIEL";"4381303";"654163";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.249-9999-000004";"Escudo de Iranzo y Peralta";"VALENCIA";"UTIEL";"4381244";"654061";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.249-9999-000005";"Escudo de la Orden de Nuestra Señora de la Merced";"VALENCIA";"UTIEL";"4381100";"654242";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.249-9999-000006";"Escudo de la Ciudad";"VALENCIA";"UTIEL";"4381241";"654100";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.249-9999-000008";"Castillo y Muralla";"VALENCIA";"UTIEL";"4381198";"654083";1;"Bienes inmuebles 1ª";5;"Zona arqueológica"
"46.249-9999-000022";"Iglesia Parroquial de la Asunción de Nuestra Señora";"VALENCIA";"UTIEL";"4381238";"654145";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000065";"Muralla islámica";"VALENCIA";"VALÈNCIA";"4373198";"725635";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000066";"Muralla romana";"VALENCIA";"VALÈNCIA";"4373075";"725883";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000083";"Escudo de Fernando de Aragón, Duque de Calabria en la Alquería de Albors de Valencia";"VALENCIA";"VALÈNCIA";"4375237";"726235";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000084";"Escudo de Fernando de Aragón, Duque de Calabria en la Casa Tota de Valencia";"VALENCIA";"VALÈNCIA";"4375551";"726129";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000085";"Escudo de la ciudad de Valencia";"VALENCIA";"VALÈNCIA";"4372824";"725720";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000087";"Escudo del V y del VI conde de Soto Ameno";"VALENCIA";"VALÈNCIA";"4372808";"726066";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000133";"Recinto del Hospital Viejo y Ermita de Santa Lucía";"VALENCIA";"VALÈNCIA";"4372244";"725223";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000134";"Torre adosada al lienzo de muralla árabe entre las calles Angel y Beneito Coll";"VALENCIA";"VALÈNCIA";"4373122";"725548";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000135";"Mercado Central";"VALENCIA";"VALÈNCIA";"4372605";"725458";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000136";"Templo y Dependencias de San Juan del Hospital";"VALENCIA";"VALÈNCIA";"4372714";"725968";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000137";"Monasterio de la Santísima Trinidad";"VALENCIA";"VALÈNCIA";"4373357";"726023";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000138";"Real Basílica de Nuestra Señora de los Desamparados";"VALENCIA";"VALÈNCIA";"4372921";"725802";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000139";"Torres de Quart";"VALENCIA";"VALÈNCIA";"4372845";"725018";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000140";"Torres de Serranos";"VALENCIA";"VALÈNCIA";"4373242";"725689";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000141";"Universidad de Valencia";"VALENCIA";"VALÈNCIA";"4372446";"725980";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000142";"Iglesia Parroquial de Nuestra Señora de la Misericordia (Barrio de Campanar)";"VALENCIA";"VALÈNCIA";"4373497";"723843";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000143";"Jardín Botánico de la Universidad de València";"VALENCIA";"VALÈNCIA";"4372967";"724780";1;"Bienes inmuebles 1ª";3;"Jardín histórico"
"46.250-9999-000144";"Mercado de Colón";"VALENCIA";"VALÈNCIA";"4372124";"726380";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000145";"Monasterio de San Miguel de los Reyes";"VALENCIA";"VALÈNCIA";"4375495";"726218";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000146";"Iglesia Parroquial de San Esteban Protomártir";"VALENCIA";"VALÈNCIA";"4372914";"725941";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000147";"Plaza de Toros";"VALENCIA";"VALÈNCIA";"4371848";"725721";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000149";"Palacio del Marqués de Campo o de los Berbedel";"VALENCIA";"VALÈNCIA";"4372902";"725888";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000150";"Palacio de los Boil de Arenós";"VALENCIA";"VALÈNCIA";"4372511";"725891";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000151";"Palacio de los Catalá de Valeriola";"VALENCIA";"VALÈNCIA";"4373062";"725764";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000155";"Iglesia de San Agustín, Iglesia Parroquial de Santa Catalina y San Agustín";"VALENCIA";"VALÈNCIA";"4372064";"725373";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000156";"Iglesia Parroquial de los Santos Juanes";"VALENCIA";"VALÈNCIA";"4372684";"725426";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000157";"Convento Colegio Escuelas Pías";"VALENCIA";"VALÈNCIA";"4372649";"725191";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000158";"Ex-Convento del Carmen e Iglesia Parroquial de la Santa Cruz";"VALENCIA";"VALÈNCIA";"4373265";"725474";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000159";"Estación del Norte";"VALENCIA";"VALÈNCIA";"4371876";"725630";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000160";"Teatro Principal";"VALENCIA";"VALÈNCIA";"4372314";"725851";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000161";"Museo de Prehistoria de la Diputación Provincial";"VALENCIA";"VALÈNCIA";"4373177";"725083";2;"Bienes muebles 1ª";20;"Fondo de museo (primera)"
"46.250-9999-000162";"Jardín de Monforte";"VALENCIA";"VALÈNCIA";"4373087";"726637";1;"Bienes inmuebles 1ª";3;"Jardín histórico"
"46.250-9999-000163";"Lonja de la Seda";"VALENCIA";"VALÈNCIA";"4372697";"725505";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000164";"Iglesia Parroquial de San Pedro Mártir y San Nicolás Obispo";"VALENCIA";"VALÈNCIA";"4372900";"725457";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000165";"Edificio Antiguo Almudín";"VALENCIA";"VALÈNCIA";"4372955";"725879";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000166";"Colegio del Arte Mayor de la Seda y su Huerto";"VALENCIA";"VALÈNCIA";"4372303";"725296";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000167";"Santa Iglesia Catedral Basílica Metropolitana de Santa María";"VALENCIA";"VALÈNCIA";"4372837";"725768";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000168";"Iglesia Parroquial de San Miguel y San Sebastián";"VALENCIA";"VALÈNCIA";"4372768";"724765";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000169";"Palacio de los Escrivà";"VALENCIA";"VALÈNCIA";"4372968";"725917";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000170";"Palacio de los Almirantes de Aragón";"VALENCIA";"VALÈNCIA";"4372807";"725934";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000171";"Capilla Antiguo Colegio San Pablo (Instituto Luis Vives)";"VALENCIA";"VALÈNCIA";"4372019";"725575";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000172";"Capitanía General (Convento de  Sto. Domingo)";"VALENCIA";"VALÈNCIA";"4372710";"726320";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000173";"Atarazanas del Grao";"VALENCIA";"VALÈNCIA";"4371366";"729399";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000174";"Baños del Almirante";"VALENCIA";"VALÈNCIA";"4372770";"725928";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000175";"Palacio del Marqués de Dos Aguas";"VALENCIA";"VALÈNCIA";"4372508";"725830";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000176";"Casa Vestuario";"VALENCIA";"VALÈNCIA";"4372889";"725749";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000177";"Iglesia Parroquial de Santo Tomás Apóstol y San Felipe Neri";"VALENCIA";"VALÈNCIA";"4372691";"726008";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000178";"Palacio del Marqués de la Scala";"VALENCIA";"VALÈNCIA";"4372997";"725679";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000179";"Museo Nacional de Cerámica";"VALENCIA";"VALÈNCIA";"4372522";"725829";2;"Bienes muebles 1ª";20;"Fondo de museo (primera)"
"46.250-9999-000180";"Museo Histórico";"VALENCIA";"VALÈNCIA";"4372215";"725591";2;"Bienes muebles 1ª";20;"Fondo de museo (primera)"
"46.250-9999-000182";"Palacio de Justicia";"VALENCIA";"VALÈNCIA";"4372438";"726254";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000183";"Iglesia de San Juan de la Cruz (antes de San Andrés)";"VALENCIA";"VALÈNCIA";"4372452";"725831";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000184";"Palau de la Generalitat";"VALENCIA";"VALÈNCIA";"4372956";"725667";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000185";"Iglesia Parroquial de Nuestra Señora del Pilar y San Lorenzo Mártir";"VALENCIA";"VALÈNCIA";"4372369";"725074";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000186";"Museo de Bellas Artes de Valencia";"VALENCIA";"VALÈNCIA";"4373240";"726121";2;"Bienes muebles 1ª";20;"Fondo de museo (primera)"
"46.250-9999-000187";"Iglesia Parroquial de San Martín Obispo y San Antonio Abad";"VALENCIA";"VALÈNCIA";"4372581";"725733";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000188";"Monasterio de San Vicente de la Roqueta y la Iglesia";"VALENCIA";"VALÈNCIA";"4371599";"725212";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000189";"Monasterio del Temple";"VALENCIA";"VALÈNCIA";"4372950";"726105";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000190";"Conjunto Histórico de la Ciudad de Valencia";"VALENCIA";"VALÈNCIA";"4372904";"725344";1;"Bienes inmuebles 1ª";1;"Conjunto histórico"
"46.250-9999-000191";"Templo y Torre de Santa Catalina Mártir";"VALENCIA";"VALÈNCIA";"4372679";"725668";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000192";"Alquería de Julià";"VALENCIA";"VALÈNCIA";"4372499";"723534";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000193";"Iglesia del Santísimo Cristo del Salvador";"VALENCIA";"VALÈNCIA";"4373029";"725880";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000195";"Archivo del Reino de Valencia";"VALENCIA";"VALÈNCIA";"4372515";"726886";1;"Bienes inmuebles 1ª";6;"Archivo"
"46.250-9999-000196";"Alquería del Moro";"VALENCIA";"VALÈNCIA";"4375404";"723904";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000229";"Muralla cristiana";"VALENCIA";"VALÈNCIA";"4372266";"726179";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000525";"Escudo heráldico de los Romeu";"VALENCIA";"VALÈNCIA";"4373033";"725866";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000526";"Escudo heráldico de los Cerveró Caldés";"VALENCIA";"VALÈNCIA";"4373111";"725694";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000527";"Escudo heráldico de los Cervelló Gibertó";"VALENCIA";"VALÈNCIA";"4375461";"722074";1;"Bienes inmuebles 1ª";4;"Monumento"
"46.250-9999-000528";"Campana la Caterina de la catedral de Santa María de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.250-9999-000529";"Campana la Vella del instituto Luis Vives de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.250-9999-000530";"Campana el Jaume de la catedral de Santa María de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.250-9999-000531";"Campana l'Úrsula de la catedral de Santa María de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.250-9999-000532";"Campana Senyalera del seminario del Corpus Christi de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.250-9999-000533";"Campana el Pau de la catedral de Santa María de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.250-9999-000534";"Campana la María del Carme de la  parroquia de la Santa Cruz de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.250-9999-000535";"Campana l'Arcís de la catedral de Santa María de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.250-9999-000536";"Campana el Micalet de la catedral de Santa María de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.250-9999-000537";"Campana la Maria de la catedral de Santa María de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.250-9999-000538";"Campana la Nova del  instituto Luis Vives de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.250-9999-000539";"Campana el Vicent de la catedral de Santa María de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.250-9999-000540";"Campana la Xerreta del seminario Corpus Christi de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.250-9999-000541";"Campana la Despertadora, la Bàrbera del seminario Corpus Christi de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
"46.250-9999-000542";"Campana el Vicent del seminario Corpus Christi de Valencia";"VALENCIA";"VALÈNCIA";;;2;"Bienes muebles 1ª";18;"Individual (mueble)"
